Year,country,Survey,Period,Haul,Haul-1,Date,Long,Lat,Nfish,Sampling,Length ,Lengthcl,Wt,Wov,Wovf,Wnov,Sex,Mat,Wcent,Cod,Ncent,POFage,Oocyte_H,Batch_H_yes,oocyte_w,Age,Comments,Histological,Batch_W_yes
2022,MSS,MEGS,7,AE22013,,15/07/2022,47.2645,-5.844,51,R,34.5,,336.1,10.5,,325.6,2,3,,D084,,,,,,,,,
2022,MSS,MEGS,7,AE22013,,15/07/2022,47.2645,-5.844,52,R,38.7,,392.9,18,,374.9,2,4,,D085,,,,,,,,,
2022,MSS,MEGS,7,AE22013,,15/07/2022,47.2645,-5.844,53,R,33.9,,301.7,6,,295.7,2,5,,D086,,,3,no,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,1,R,32.8,,280.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,2,R,31.7,,250.9,10.9,,240,2,4,,D087,,,,,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,3,R,33.5,,282.6,7.6,,275,2,3,,D088,,,,,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,4,R,37.3,,388.8,5.8,,383,2,5,,D089,,,,,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,5,R,32.7,,239.3,8.4,,230.9,2,3,,D090,,1,3,no,,,,,
2022,MSS,MEGS,7,AE22014,,16/07/2022,44.7498,-6.5537,6,R,32.9,,256.4,5.7,,250.7,2,3,,D091,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,1,R,33.4,,290,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,2,R,31.9,,227.9,4.3,,223.6,2,3,,D092,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,3,R,29.1,,214.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,4,R,31.4,,220.2,6.2,,214,2,3,,D093,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,5,R,32.5,,245.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,6,R,32.7,,289.5,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,7,R,32.7,,272.2,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,8,R,31.3,,240.3,7.1,,233.2,2,3,,D094,,,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,9,R,30.6,,226.2,7.7,,218.5,2,3,,D095,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,10,R,32.5,,269.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,11,R,32.4,,255.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,12,R,31.4,,233.9,4.3,,229.6,2,5,,D096,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,13,R,30.6,,231.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,14,R,32.8,,276.2,6.2,,270,2,3,,D097,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,15,R,32.4,,286.8,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,16,R,33.1,,267.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,17,R,31,,220.6,2.7,,217.9,2,5,,D098,,,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,18,R,32.2,,263.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,19,R,31.5,,248.1,6.6,,241.5,2,3,,D099,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,20,R,31,,257.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,21,R,30.8,,233.2,2.1,,231.1,2,6,,D100,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,22,R,27.8,,179.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,23,R,33,,292.8,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,24,R,32.3,,253.3,5,,248.3,2,4,,D101,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,25,R,32.2,,263.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,26,R,31.2,,253.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,27,R,30.3,,237.9,8.2,,229.7,2,3,,D102,,6,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,28,R,31.6,,249.5,3.3,,246.2,2,5,,D103,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,29,R,29.8,,212.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,30,R,31.5,,252.9,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,31,R,32.7,,281,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,32,R,32,,261.2,9.2,,252,2,3,,D104,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,33,R,30,,236,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,34,R,30.4,,239.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,35,R,30.3,,220.7,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,36,R,33.4,,300.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,37,R,31.2,,234,4.1,,229.9,2,5,,D105,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,38,R,31.1,,236,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,39,R,31.2,,239.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,40,R,29.2,,204.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,41,R,31.6,,261.5,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,42,R,34,,288.8,6.1,,282.7,2,3,,D106,,,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,43,R,30.7,,247.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,44,R,30.8,,259.9,6.7,,253.2,2,4,,D107,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,45,R,30.5,,226.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,46,R,32.1,,255,2.6,,252.4,2,6,,D108,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,47,R,27.8,,189.4,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,48,R,29.5,,218.8,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,49,R,30.5,,242.2,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,50,R,31.3,,232.9,3,,229.9,2,5,,D109,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,51,R,31.3,,241.1,5.8,,235.3,2,3,,D110,,4,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,52,R,31.2,,252,15.8,,236.2,2,3,,D111,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,53,R,29,,200.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,54,R,30.8,,224,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,55,R,31.1,,252.9,5.7,,247.2,2,4,,D112,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,56,R,30.5,,239.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,57,R,30.8,,253.5,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,58,R,31.3,,237.8,2.8,,235,2,6,,D113,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,59,R,29.5,,217.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,60,R,31.6,,239.6,5,,234.6,2,3,,D114,,,2,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,61,R,31.6,,240.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,62,R,33.3,,270.6,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,63,R,30.2,,230,2.1,,227.9,2,6,,D115,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,64,R,26.4,,157.9,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,65,R,32.6,,244.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,66,R,32,,278.6,4.8,,273.8,2,5,,D116,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,67,R,31.8,,248.6,5.2,,243.4,2,5,,D117,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,68,R,31.6,,250.1,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,69,R,31,,212.2,8.4,,203.8,2,3,,D118,,,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,70,R,30.1,,225.7,8.8,,216.9,2,3,,D119,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,71,R,30.2,,220.8,5.4,,215.4,2,5,,D120,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,72,R,28.2,,183.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,73,R,29.9,,246,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,74,R,30.7,,231.4,4.7,,226.7,2,3,,D121,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,75,R,30.6,,225.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,76,R,27.9,,192,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,77,R,28.5,,201.1,3,,198.1,2,5,,D122,,0,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,78,R,31,,245.3,9.8,,235.5,2,3,,D123,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,79,R,30.3,,230.7,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,80,R,30.6,,242.9,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,81,R,30.4,,222.5,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,82,R,29.8,,234.6,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,83,R,31.5,,245.7,6.1,,239.6,2,3,,D124,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,84,R,29.9,,225,3.2,,221.8,2,5,,D125,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,85,R,31.6,,257.3,2.5,,254.8,2,5,,D126,,,2,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,86,R,32.3,,262.3,10.9,,251.4,2,3,,D127,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,87,R,32.7,,257.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,88,R,30.4,,239.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,89,R,31.1,,242.4,3.6,,238.8,2,5,,D128,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,90,R,30.7,,248,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,91,R,30.8,,224.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,92,R,30.5,,232.8,6.4,,226.4,2,3,,D129,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,93,R,31,,242.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,94,R,31.1,,237,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,95,R,30.1,,224.6,8.9,,215.7,2,3,,D130,,5,3,no,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,96,R,32.2,,261.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,97,R,31.8,,250.2,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,98,R,29.8,,216.9,6.7,,210.2,2,3,,D131,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,99,R,30.9,,236.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22015,,20/07/2022,50.016,-10.768,100,R,31.3,,248,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,1,R,32.2,,258,3.2,,254.8,2,5,,D132,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,2,R,28.4,,191.1,5.4,,185.7,2,3,,D133,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,3,R,31.4,,240,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,4,R,29.7,,206.4,3.8,,202.6,2,4,,D134,,,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,5,R,27.9,,165.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,6,R,35.8,,369.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,7,R,30.4,,231.7,3.8,,227.9,2,5,,D135,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,8,R,32.1,,244.9,6.6,,238.3,2,4,,D136,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,9,R,30.8,,254.8,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,10,R,28.8,,185.1,2.6,,182.5,2,5,,D137,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,11,R,29.7,,214.2,3.2,,211,2,5,,D138,,4,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,12,R,29.9,,238.5,8.6,,229.9,2,3,,D139,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,13,R,30.2,,222.7,3.4,,219.3,2,5,,D140,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,14,R,30.9,,234.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,15,R,31.1,,246.7,2.9,,243.8,2,5,,D141,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,16,R,31.2,,250.2,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,17,R,31.1,,247.5,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,18,R,30.6,,230,2.5,,227.5,2,5,,D142,,0,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,19,R,28.2,,193.3,,,,2,1,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,20,R,30.5,,242.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,21,R,28.5,,184.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,22,R,31.3,,252,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,23,R,28.1,,196,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,24,R,30.7,,237.3,7.8,,229.5,2,3,,D143,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,25,R,30.2,,237.1,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,26,R,26.7,,167.2,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,27,R,30.9,,219.9,3.5,,216.4,2,5,,D144,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,28,R,27.3,,185,2.5,,182.5,2,5,,D145,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,29,R,31.4,,230.9,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,30,R,30.1,,208.9,,,,2,1,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,31,R,29.2,,190.8,7.2,,183.6,2,4,,D146,,,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,32,R,25.6,,121.8,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,33,R,28.3,,204.3,4.7,,199.6,2,4,,D147,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,34,R,32,,264,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,35,R,28.9,,194.4,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,36,R,29.2,,211.9,1.9,,210,2,5,,D148,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,37,R,28.4,,200,2,,198,2,5,,D149,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,38,R,28.6,,204.8,,,,2,5,,D150,,,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,39,R,29.2,,212.7,4.7,,208,2,4,,D151,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,40,R,30.3,,215.3,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,41,R,28.3,,187.9,6.2,,181.7,2,3,,D152,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,42,R,27.6,,189.9,2.4,,187.5,2,5,,D153,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,43,R,26.7,,155.5,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,44,R,28.2,,173.7,1.9,,171.8,2,5,,D154,,0,3,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,45,R,31.1,,231.6,7.5,,224.1,2,3,,D155,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,46,R,29.2,,224.4,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,47,R,29.9,,215.8,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,48,R,28.1,,189.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,49,R,30.7,,238.4,7.6,,230.8,2,4,,D156,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,50,R,26.3,,142.2,1.9,,140.3,2,5,,D157,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,51,R,29.9,,210.7,2.4,,208.3,2,5,,D158,,4,5,no,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,52,R,31.6,,271.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,53,R,30.2,,212.8,5.7,,207.1,2,3,,D159,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,54,R,26.2,,149,1.2,,147.8,2,5,,D160,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,55,R,30.9,,204.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,56,R,25.7,,139.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,57,R,28.3,,197.8,7.9,,189.9,2,3,,D161,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,58,R,31.7,,218.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,59,R,30.4,,242.4,,,,2,6,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,60,R,30.3,,228.5,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,61,R,27.8,,181.4,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,62,R,28.3,,187.3,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,63,R,31.4,,243.5,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,64,R,31.2,,237.6,,,,2,1,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,65,R,27.9,,166.6,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,66,R,30.8,,245.9,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,67,R,30.2,,227.4,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,68,R,28.8,,201.6,,,,2,6,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,69,R,31.4,,212,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,70,R,31.9,,258.3,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,71,R,28.8,,179.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,72,R,27.1,,147.1,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,73,R,31.4,,245.5,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,74,R,30.1,,227.2,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,75,R,26.3,,169.2,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,76,R,28.4,,174.7,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,77,R,31.7,,245,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,78,R,29.2,,219,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,79,R,31.5,,255.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,80,R,31.7,,235.9,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,81,R,25.3,,127.7,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,82,R,31,,210,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,83,R,30.3,,237.7,,,,2,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,84,R,28.6,,185.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,85,R,30.5,,224.6,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,86,R,29.1,,190.7,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,87,R,28.9,,211.5,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,88,R,29.8,,195.7,,,,2,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,89,R,26.5,,167.7,,,,2,1,,,,,,,,,,,
